-4.8361855283023791E-01 a       256     1     4     2     8
-1.5021961871898074E-01 a       257     1     5     2     1
2.7197360064292619E-01 a       258     1     5     2     2
4.6557840628258162E-01 a       259     1     5     2     3
-2.3939046932632724E-01 a       260     1     5     2     4
1.1759564576087168E-01 a       261     1     5     2     5
-3.5312813404899079E-01 a       262     1     5     2     6
-4.6043593080216055E-01 a       263     1     5     2     7
1.8350536887472285E-01 a       264     1     5     2     8
4.3676465451596685E-01 a       265     1     6     2     1
3.3941433042965541E-01 a       266     1     6     2     2
1.9470222415457199E-02 a       267     1     6     2     3
3.6213382257939652E-01 a       268     1     6     2     4
8.4406476287495050E-02 a       269     1     6     2     5
3.4735261847236648E-01 a       270     1     6     2     6
-3.9249460715159851E-01 a       271     1     6     2     7
5.7913089571824472E-01 a       272     1     6     2     8
-8.2483364354138755E-01 a       273     1     7     2     1
6.8379875794108563E-02 a       274     1     7     2     2
3.4087349757476143E-01 a       275     1     7     2     3
-1.8516143661214682E-01 a       276     1     7     2     4
-2.3729703775585928E-01 a       277     1     7     2     5
5.6277552394886410E-01 a       278     1     7     2     6
3.9918115494648970E-01 a       279     1     7     2     7
-4.6699382704012427E-01 a       280     1     7     2     8
-2.1294381218166164E-01 a       281     1     8     2     1
1.0399841570676896E-01 a       282     1     8     2     2
-1.1736722597483253E-01 a       283     1     8     2     3
2.3869813910415638E-01 a       284     1     8     2     4
5.3141557350225432E-01 a       285     1     8     2     5
1.6936624029720845E-02 a       286     1     8     2     6
-4.0872935982881359E-01 a       287     1     8     2     7
-6.2387992288269556E-01 a       288     1     8     2     8
-1.9047861789722670E-01 b       289     2     1
1.4964705148289598E-01 b       290     2     2
-7.2441853217235341E-02 b       291     2     3
9.2550710276465428E-02 b       292     2     4
1.5922186353823770E-01 b       293     2     5
-2.0701694378078911E-01 b       294     2     6
-2.6799853726205214E-01 b       295     2     7
1.8917945337985229E-01 b       296     2     8
-4.0410551773259268E-01 a       297     2     1     3     1
8.7756510742486277E-02 a       298     2     2     3     1
3.6296651803471530E-01 a       299     2     3     3     1
-6.0997620644684024E-02 a       300     2     4     3     1
-3.8579385061524551E-01 a       301     2     5     3     1
1.2185238280083723E-01 a       302     2     6     3     1
-1.0442538501947953E+00 a       303     2     7     3     1
5.7253485931680770E-01 a       304     2     8     3     1
1.5445336526650830E-01 b       305     3     1
